tempo,ID,Chills?,Goosebumps,Chills intensity,#Chills,Stimulus,Duration (in seconds),Arousal pre,Valence Pre,Mood Pre,Arousal Post,Valence Post,Mood post,Liking,Prior Exposure,Reminiscence,spectrogram_pca,mfcc_pca,chroma_pca
0,1396,Yes,Yes,38,4,Agnus Dei (Audio),3573,2,8,4,0,10,3,10,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1438,No,No,0,1,Agnus Dei (Audio),4207,6,2,3,4,2,4,4,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1474,Yes,No,82,2,Agnus Dei (Audio),1227,4,8,5,9,7,5,10,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1482,No,No,0,1,Agnus Dei (Audio),1921,8,3,4,6,7,3,0,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1514,Yes,No,49,4,Agnus Dei (Audio),1684,0,8,4,0,8,4,9,2,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1543,Yes,Yes,91,4,Agnus Dei (Audio),3670,1,9,4,1,8,5,9,2,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1588,No,No,0,1,Agnus Dei (Audio),1612,6,8,4,4,5,4,6,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1604,No,No,0,1,Agnus Dei (Audio),2258,10,0,5,0,10,5,1,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1622,No,No,0,1,Agnus Dei (Audio),2533,1,5,4,1,5,3,9,2,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1647,No,No,0,1,Agnus Dei (Audio),1481,1,7,4,3,3,4,8,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1710,No,No,0,1,Agnus Dei (Audio),1387,0,5,3,5,5,3,3,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1730,Yes,Yes,80,4,Agnus Dei (Audio),1256,10,9,5,10,9,5,9,1,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1753,Yes,No,50,4,Agnus Dei (Audio),1181,2,9,5,2,8,4,6,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1778,Yes,No,97,4,Agnus Dei (Audio),1226,0,10,5,10,10,5,10,2,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1837,Yes,Yes,89,4,Agnus Dei (Audio),1616,10,8,5,10,8,5,9,2,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1873,Yes,Yes,50,4,Agnus Dei (Audio),1993,1,10,2,7,10,4,10,2,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1891,Yes,No,51,2,Agnus Dei (Audio),2320,2,6,5,0,10,5,7,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1935,No,Yes,0,1,Agnus Dei (Audio),3408,0,4,3,0,10,5,10,2,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1960,No,No,0,1,Agnus Dei (Audio),2101,0,10,5,0,10,5,10,2,No,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,1990,Yes,Yes,99,4,Agnus Dei (Audio),1020,9,8,5,9,10,5,10,2,Yes,"[8.855891280192104, 21.353425004633362, -1.9504185247940584, -1.9565896442459456, -9.65322818955746, 1.8676501916660673, 17.37400821998761, 3.9010339154228317, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175276, -6.247641676284706, 0.5412191712908201, -0.5608793574343962, 1.7571821154960707, 0.7688997806286041, 0.1274835718534355, -0.06582309224159034, 4.236096057248764e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,2005,Yes,Yes,100,4,Agnus Dei (Audio),2103,10,10,5,10,10,5,10,2,Yes,"[8.855891280192104, 21.353425004633362, -1.950418524794058, -1.9565896442459458, -9.653228189557462, 1.8676501916660666, 17.374008219987612, 3.901033915422832, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175275, -6.247641676284706, 0.5412191712908209, -0.5608793574343962, 1.7571821154960716, 0.7688997806286045, 0.1274835718534356, -0.06582309224159028, 4.20132784895416e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,2037,Yes,Yes,50,2,Agnus Dei (Audio),1378,1,7,5,2,2,2,7,2,No,"[8.855891280192104, 21.353425004633362, -1.950418524794058, -1.9565896442459458, -9.653228189557462, 1.8676501916660666, 17.374008219987612, 3.901033915422832, 1.8693407419233428, -4.28164094673869, 2.9547279519458463, 0.4454184386175275, -6.247641676284706, 0.5412191712908209, -0.5608793574343962, 1.7571821154960716, 0.7688997806286045, 0.1274835718534356, -0.06582309224159028, 4.2013278489541606e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.16593313199874257, 0.5849363334155393, 1.5404244136259415, 0.038438648571933326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,2046,No,No,0,1,Agnus Dei (Audio),1251,2,7,4,1,8,4,5,2,No,"[8.855891280192106, 21.353425004633362, -1.950418524794058, -1.9565896442459454, -9.653228189557462, 1.8676501916660673, 17.37400821998761, 3.901033915422832, 1.8693407419233425, -4.28164094673869, 2.9547279519458467, 0.4454184386175272, -6.247641676284707, 0.5412191712908208, -0.5608793574343967, 1.7571821154960707, 0.7688997806286045, 0.1274835718534357, -0.06582309224159084, 4.258104760584573e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.1659331319987426, 0.5849363334155393, 1.5404244136259415, 0.03843864857193326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
0,2075,No,No,0,1,Agnus Dei (Audio),2322,10,5,5,4,6,4,2,2,No,"[8.855891280192106, 21.353425004633362, -1.950418524794058, -1.9565896442459454, -9.653228189557462, 1.8676501916660673, 17.37400821998761, 3.901033915422832, 1.8693407419233425, -4.28164094673869, 2.9547279519458467, 0.4454184386175272, -6.247641676284707, 0.5412191712908208, -0.5608793574343967, 1.7571821154960707, 0.7688997806286045, 0.1274835718534357, -0.06582309224159084, 4.258104760584573e-14]","[-29.670106022450078, -2.9592151256942323, 0.5569645107854267, 3.884408671280029, -1.8641676260736595, -1.4255168293595406, -0.1659331319987426, 0.5849363334155393, 1.5404244136259415, 0.03843864857193326]","[-11.481145356580916, 0.6319355381446432, -0.7469515574348596, -0.7244956351600981, -0.5234193641349327]"
